id,artist,album,tracklist
14835438,Julian Jeweil,Schema,"[<Track 'A1' 'Schema'>, <Track 'A2' 'Outline'>, <Track 'B1' 'Music'>, <Track 'B2' 'Landscape'>]"
15584404,Victor Ruiz,Freedom EP,"[<Track 'A1' 'Freedom'>, <Track 'A2' 'Illusions'>, <Track 'B1' 'Senses'>, <Track 'B2' 'Existence'>]"
23042570,Lilly Palmer,We Control,"[<Track 'A1' 'We Control'>, <Track 'A2' 'Resistance'>, <Track 'B1' 'Plasma'>, <Track 'B2' ""Don't Look Back"">]"
6225466,Sam Paganini,Satellite,"[<Track 'A1' 'Dusty'>, <Track 'B1' 'Toxic'>, <Track 'B2' 'Rave'>]"
20024266,Laurent Garnier, Off The Record Soundtrack,"[<Track 'A1' 'Pandore'>, <Track 'A2' 'Our Futur (Loud Disco Mix)'>, <Track 'A3' 'Brest'>, <Track 'B1' 'Silvery Sounds'>, <Track 'B2' 'Promise Land'>, <Track 'B3' 'The Revenge Of The Lol Cat'>, <Track 'C1' 'On The Record (Special Edit)'>, <Track 'C2' 'Moaning About Technology'>, <Track 'C3' 'Motorizzati Marie'>, <Track 'D1' 'Léviathan'>, <Track 'D2' 'Sleep Wake Cycles'>, <Track 'D3' 'Tbilissi'>]"
3550070,Laurent Garnier,Timeless EP,"[<Track 'A' 'Jacques In The Box'>, <Track '1' 'Our Futur (Loud Disco Mix)'>]"
12678678,Handbraekes,#3,"[<Track 'A1' 'Discow'>, <Track 'A2' 'Intertwo'>, <Track 'A3' 'Citroën'>, <Track 'B1' 'All Nite Long'>, <Track 'B2' 'Bangyou'>, <Track 'B3' 'Jumpma'>]"
15918848,Polo & Pan,Feel Good,"[<Track 'A1' 'Feel Good'>, <Track 'A2' 'Attrape-Rêve'>, <Track 'B1' 'Pili Pili'>, <Track 'B2' 'Peter Pan '>]"
20896438,Thomas Schumacher,Hype / Decipher,"[<Track 'A' 'Hype'>, <Track 'B' 'Decipher'>]"
6511856,Victor Ruiz,Draco / Serpens,"[<Track 'A1' 'Draco '>, <Track 'B1' 'Serpens'>]"
7297026,Victor Ruiz,Orion / Speed,"[<Track 'A' 'Orion'>, <Track 'B' 'Speed'>]"
7905952,Thomas Schumacher,Apollo,"[<Track 'A1' 'Apollo'>, <Track 'B1' 'Satellite'>, <Track 'B2' 'Geist'>]"
8480203,K.A.L.I.L.,Clouds And Star,"[<Track 'A1' 'Clouds And Star (Original)'>, <Track 'A2' 'Clouds And Star (Victor Ruiz Remix)'>, <Track 'B1' 'Henna'>, <Track 'B2' 'Maskerade'>]"
12614846,Victor Ruiz,Apollo II,"[<Track 'A1' 'Apollo II'>, <Track 'A2' 'Kaputt'>, <Track 'B1' 'Wonder'>, <Track 'B2' 'Prophecy'>]"
14508118,Caitlin,Freaks & Misfits Remixes,"[<Track 'A1' 'Freaks & Misfits (Victor Ruiz Remix)'>, <Track 'B1' 'Far From Home (Thomas Schumacher Remix)'>, <Track 'B2' 'Freaks & Misfits (Thomas Schumacher Remix)'>]"
19221478,Thomas Schumacher,You Belong Here (The Remixes),"[<Track 'A' 'You Belong Here (Thomas Schumacher & C A I T L I N Rumpus Remix)'>, <Track 'B1' 'You Belong Here (Gonzalo Cavalli Remix)'>, <Track 'B2' 'You Belong Here (Simon Stiglmeier Remix)'>]"
873510,Various,Electrochoc Sampler04,"[<Track 'A' 'Be Quiet'>, <Track 'B1' 'Staxhouse'>, <Track 'B2' 'Pecan'>]"
1330137,Various,Electrochoc Sampler05 - Gold Edition,"[<Track 'A1' 'Can You Relate'>, <Track 'A2' 'Air Conditionné'>, <Track 'B1' 'O Zibaldone (Popof Remix)'>, <Track 'B2' 'Emulate'>]"
1760809,Various,Electrochoc Sampler 007 Gold Edition Vol.2,"[<Track 'A1' 'The Sky Was Pink (Holden Remix)'>, <Track 'B1' 'Soopertrack'>, <Track 'B2' 'Gazebo'>]"
25129024,Missy Elliott,Under Construction,"[<Track 'A1' 'Intro'>, <Track 'A2' 'Go To The Floor'>, <Track 'A3' 'Bring The Pain'>, <Track 'A4' 'Gossip Folks'>, <Track 'B1' 'Work It'>, <Track 'B2' 'Back In The Day'>, <Track 'B3' 'Funky Fresh Dressed'>, <Track 'B4' 'Pussycat'>, <Track 'C1' 'Nothing Out There For Me'>, <Track 'C2' 'Slide'>, <Track 'C3' 'Play That Beat'>, <Track 'D1' ""Ain't That Funny"">, <Track 'D2' 'Hot'>, <Track 'D3' 'Can You Hear Me'>]"
8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,"[<Track 'A1' 'Intro'>, <Track 'A2' 'Shimmy Shimmy Ya'>, <Track 'A3' ""Baby C'mon"">, <Track 'A4' 'Brooklyn Zoo'>, <Track 'B5' 'Hippa To Da Hoppa'>, <Track 'B6' 'Raw Hide'>, <Track 'B7' 'Damage'>, <Track 'B8' ""Don't U Know"">, <Track 'C9' 'The Stomp'>, <Track 'C10' ""Goin' Down"">, <Track 'C11' 'Drunk Game (Sweet Sugar Pie)'>, <Track 'C12' 'Snakes'>, <Track 'D13' 'Brooklyn Zoo II (Tiger Crane)'>, <Track 'D14' 'Proteck Ya Neck II The Zoo'>, <Track 'D15' ""Cuttin' Headz"">]"
5440089,The Doors,The Doors,"[<Track 'A1' 'Break On Through (To The Other Side)'>, <Track 'A2' 'Soul Kitchen'>, <Track 'A3' 'The Crystal Ship'>, <Track 'A4' 'Twentieth Century Fox'>, <Track 'A5' 'Alabama Song (Whisky Bar)'>, <Track 'A6' 'Light My Fire'>, <Track 'B1' 'Back Door Man'>, <Track 'B2' 'I Looked At You'>, <Track 'B3' 'End Of The Night'>, <Track 'B4' 'Take It As It Comes'>, <Track 'B5' 'The End'>]"
5971092,The Doors,The Best Of Doors,"[<Track 'A1' 'Who Do You Love'>, <Track 'A2' 'Soul Kitchen'>, <Track 'A3' 'Hello, I Love You'>, <Track 'A4' 'People Are Strange'>, <Track 'A5' 'Riders On The Storm'>, <Track 'B1' 'Touch Me'>, <Track 'B2' 'Love Her Madly'>, <Track 'B3' 'Love Me Two Times'>, <Track 'B4' 'Take It As It Comes'>, <Track 'B5' 'Moonlight Drive'>, <Track 'B6' 'Light My Fire'>]"
4996043,The Doors,L.A. Woman,"[<Track 'A1' 'The Changeling'>, <Track 'A2' 'Love Her Madly'>, <Track 'A3' 'Been Down So Long'>, <Track 'A4' 'Cars Hiss By My Window'>, <Track 'A5' 'L.A. Woman'>, <Track 'B1' ""L'America"">, <Track 'B2' 'Hyacinth House'>, <Track 'B3' 'Crawling King Snake'>, <Track 'B4' 'The WASP (Texas Radio And The Big Beat)'>, <Track 'B5' 'Riders On The Storm'>]"
13927115,Madben,Blooming EP,"[<Track 'A1' 'Blooming'>, <Track 'A2' 'Blooming (Brame & Hamo Remix)'>, <Track 'B1' 'Enjoy Yourself'>, <Track 'B2' 'Haze'>]"
1788495,Queen,A Kind Of Magic,"[<Track 'A' 'A Kind Of Magic (Extended Version)'>, <Track 'B' 'A Dozen Red Roses For My Darling (Extended Version)'>]"
6653271,Ludwig van Beethoven,"Konzert Für Klavier, Violine, Violoncello Und Orchester C-Dur Op. 56 ""Tripelkonzert""","[<Track 'A1' 'Allegro'>, <Track 'B1' 'Largo'>, <Track 'B2' 'Rondo Alla Polacca'>]"
1671124,The Animals,House Of The Rising Sun,"[<Track 'A1' ""I'm Crying"">, <Track 'A2' 'House Of The Rising Sun'>, <Track 'A3' 'Boom Boom'>, <Track 'A4' ""I'm Mad Again"">, <Track 'A5' 'Bring It On Home To Me'>, <Track 'A6' ""We've Gotta Get Out Of This Place"">, <Track 'B1' 'Story Of Bo Diddley'>, <Track 'B2' ""How You've Changed"">, <Track 'B3' 'Bright Lights Big City'>, <Track 'B4' 'Roadrunner'>, <Track 'B5' 'Worried Life Blues'>, <Track 'B6' ""It's My Life"">]"
305629,Felix Da Housecat,Rocket Ride,"[<Track 'A' 'Rocket Ride (Soulwax - Rock It Right Mix)'>, <Track 'B' 'Rocket Ride (Rude Photo Rude Mix)'>]"
14503878,Various,The Sound Of Rennes Volume 01,"[<Track 'A1' '3615 Enjoy'>, <Track 'A2' 'BRLN'>, <Track 'A3' 'Sentier Battu Pt1'>, <Track 'B1' 'On And On'>, <Track 'B2' 'Memento'>, <Track 'B3' 'La France'>, <Track 'C1' 'Jazz With Me'>, <Track 'C2' 'I Want Go Out'>, <Track 'C3' 'Blues'>, <Track 'D1' 'Keep The Faith'>, <Track 'D2' 'Until It Collapses'>, <Track 'D3' 'Loop Of Time'>]"
10629222,Various,Special Edition Acid Vol.01,"[<Track 'A1' 'Venus'>, <Track 'A2' 'House Music, Acid'>, <Track 'B1' 'Enjoy Acid'>, <Track 'B2' 'Sugar Daddy'>]"
11856992,Various,Sampler Purple,"[<Track 'A1' ""Prague's Hot Girls"">, <Track 'A2' 'KKEIA'>, <Track 'B1' 'The Summer Jam'>, <Track 'B2' 'Phellas'>]"
12176725,Various,Sampler Orange,"[<Track 'A1' 'Orange Juice'>, <Track 'A2' 'Andromeda'>, <Track 'B1' 'Oh Yeah'>, <Track 'B2' 'F*ck You Later'>]"
12731786,Various,Sampler Red,"[<Track 'A1' 'Breizh Connection'>, <Track 'A2' 'Settle For Love'>, <Track 'B1' 'I Feel For You'>, <Track 'B2' 'Eden'>]"
15504561,Various,Sampler Mauve,"[<Track 'A1' ""Feu D'Artifesses"">, <Track 'A2' 'Pozboz'>, <Track 'B1' 'Hot Summer'>, <Track 'B2' 'Mad Deep'>]"
1616933,Teena Marie,Robbery,"[<Track 'A1' 'Robbery'>, <Track 'A2' 'Playboy'>, <Track 'A3' 'Shadow Boxing'>, <Track 'A4' 'Midnight Magnet'>, <Track 'B1' 'Fix It'>, <Track 'B2' 'Ask Your Momma'>, <Track 'B3' 'Dear Lover'>, <Track 'B4' 'Stop The World'>, <Track 'B5' 'Cassanova Brown'>]"
7345093,Rage Against The Machine,Rage Against The Machine,"[<Track 'A1' 'Bombtrack'>, <Track 'A2' 'Killing In The Name'>, <Track 'A3' 'Take The Power Back'>, <Track 'A4' 'Settle For Nothing'>, <Track 'A5' 'Bullet In The Head'>, <Track 'B1' 'Know Your Enemy'>, <Track 'B2' 'Wake Up'>, <Track 'B3' 'Fistful Of Steel'>, <Track 'B4' 'Township Rebellion'>, <Track 'B5' 'Freedom'>]"
1985841,The Isley Brothers,Showdown,"[<Track 'A1' 'Showdown (Part 1 & 2)'>, <Track 'A2' 'Groove With You'>, <Track 'A3' ""Ain't Givin' Up No Love"">, <Track 'A4' ""Rockin' With Fire (Part 1 & 2)"">, <Track 'B1' 'Take Me To The Next Phase (Part 1 & 2)'>, <Track 'B2' ""Coolin' Me Out (Part 1 & 2)"">, <Track 'B3' 'Fun And Games'>, <Track 'B4' 'Love Fever (Part 1 & 2)'>]"
614929,Suprême NTM,Le Clash: BOSS Vs IV My People (Round 2),"[<Track '' 'Vinyle IV My People'>, <Track 'A1' 'Seine Saint Denis Style (IV My People Remix)'>, <Track 'A2' 'Seine Saint Denis Style (IV My People Remix Instrumental)'>, <Track 'A3' 'Seine Saint Denis Style (IV My People Remix A Cappella)'>, <Track 'B1' 'Qui Paiera Les Dégâts? (IV My People Remix)'>, <Track 'B2' 'Qui Paiera Les Dégâts? (IV My People Remix Instrumental)'>, <Track 'B3' 'Qui Paiera Les Dégâts? (IV My People Remix A Cappella)'>, <Track '' 'Vinyle BOSS'>, <Track 'C1' ""J'appuie Sur La Gâchette (BOSS Remix)"">, <Track 'C2' ""J'appuie Sur La Gâchette (BOSS Remix Instrumental)"">, <Track 'C3' ""J'appuie Sur La Gâchette (BOSS Remix A Cappella)"">, <Track 'D1' ""C'est Arrivé Près D'chez Toi (BOSS Remix)"">, <Track 'D2' ""C'est Arrivé Près D'chez Toi (BOSS Remix Instrumental)"">, <Track 'D3' ""C'est Arrivé Près D'chez Toi (BOSS Remix A Cappella)"">]"
1937712,Michael Jackson,Thriller,"[<Track 'A1' ""Wanna Be Startin' Somethin'"">, <Track 'A2' 'Baby Be Mine'>, <Track 'A3' 'The Girl Is Mine'>, <Track 'A4' 'Thriller'>, <Track 'B1' 'Beat It'>, <Track 'B2' 'Billie Jean'>, <Track 'B3' 'Human Nature'>, <Track 'B4' 'P.Y.T. (Pretty Young Thing)'>, <Track 'B5' 'The Lady In My Life'>]"
5519989,Suprême NTM,Paris Sous Les Bombes,"[<Track 'A1' 'Intro'>, <Track 'A2' 'Plus Jamais Ca'>, <Track 'A3' ""Tout N'est Pas Si Facile"">, <Track 'A4' 'Come Again (Pour Que Ça Sonne Funk)'>, <Track 'B1' ""Qu'est-Ce Qu'on Attend"">, <Track 'B2' 'Nouvelle Ecole'>, <Track 'B3' 'Le Reve'>, <Track 'B4' 'Old Skool'>, <Track '' 'Bonus Track'>, <Track 'B5' 'Affirmative Action (Saint-Denis Style Remix)'>, <Track 'C1' 'Intro (Paris Sous Les Bombes)'>, <Track 'C2' 'Paris Sous Les Bombes'>, <Track 'C3' 'Pass Pass Le Oinj'>, <Track 'C4' 'Qui Paiera Les Dégats (Remix Dj Clyde)'>, <Track 'C5' 'Sista B. (Intermède)'>, <Track 'D1' 'Est-Ce La Vie Ou Moi'>, <Track 'D2' 'La Fievre'>, <Track 'D3' 'Popopop !! (Freestyle)'>, <Track 'D4' 'Outro'>, <Track '' 'Bonus Track'>, <Track 'D5' 'Come Again 2 (Remix)'>]"
5526678,Suprême NTM,Suprême NTM,"[<Track 'A 01' 'Intro'>, <Track 'A 02' 'Back Dans Les Bacs'>, <Track 'A 03' 'Laisse Pas Trainer Ton Fils'>, <Track 'A 04' ""That's My People"">, <Track 'B 01' 'Seine-Saint-Denis Style'>, <Track 'B 02' 'Interlude'>, <Track 'B 03' 'Ma Benz'>, <Track 'B 04' 'On Est Encore La (I)'>, <Track 'C 01' ""C'est Arrive Pres D'chez Toi"">, <Track 'C 02' 'Odeurs De Soufre'>, <Track 'C 03' 'Je Vise Juste'>, <Track 'C 04' 'Pose Ton Gun'>, <Track 'D 01' 'Respire'>, <Track 'D 02' 'On Est Encore La (II)'>, <Track 'D 03' 'Hardcore Sur Le Beat'>, <Track 'D 04' 'Outro'>]"
5520379,Suprême NTM,1993... J'Appuie Sur La Gachette,"[<Track 'A1' 'Intro'>, <Track 'A2' 'Pour Un Nouveau Massacre'>, <Track 'A3' 'Police'>, <Track 'A4' ""J'Appuie Sur La Gachette"">, <Track 'A5' 'En Direct De Bujolvik'>, <Track 'A6' 'Plus Rien Ne Va'>, <Track 'B1' 'De Best'>, <Track 'B2' 'En Direct Du Grand Nord'>, <Track 'B3' 'Qui Paiera Les Dégats ?'>, <Track 'B4' 'Dans Le Vent'>, <Track 'B5' 'Prisonnier Du Passé'>, <Track 'B6' ""C'Est Clair (Part II)"">, <Track 'B7' 'Nouvelle Ecole'>]"
6544139,Stupeflip,Terrora !!,"[<Track '' 'Side A'>, <Track 'A1' 'Introduction'>, <Track 'A2' 'Terrora !!'>, <Track 'A3' 'Crou Genesis'>, <Track 'A4' 'Le Sonkifoudécou'>, <Track 'A5' 'Nan?..Si?'>, <Track '' 'Side B'>, <Track 'B1' 'Strange Traps'>, <Track 'B2' 'Visions'>, <Track 'B3' 'Le Sonkifoudécou (Instru)'>]"
9919327,Stupeflip,Stup Virus,"[<Track 'A1' 'Intro'>, <Track 'A2' 'The Antidote'>, <Track 'A3' 'Creepy Slugs'>, <Track 'A4' 'Cosmocrou (Brochure)'>, <Track 'A5' 'La Seule Alternative'>, <Track 'A6' 'The Solution'>, <Track 'B1' 'Knights Of Chaos'>, <Track 'B2' 'Stup Virus'>, <Track 'B3' 'Des Nouvelles De Pop-Hip'>, <Track 'B4' 'Lonely Loverz'>, <Track 'B5' 'Understup'>, <Track 'C1' 'Stalactites'>, <Track 'C2' 'Fou-Fou'>, <Track 'C3' '1993'>, <Track 'C4' 'Grosse Tête'>, <Track 'C5' 'Crou Anthem'>, <Track 'C6' 'Forcefield'>, <Track 'D1' 'Le Trou Noir'>, <Track 'D2' 'Pleure Pas Stupeflip'>, <Track 'D3' 'Tales From The Crou'>, <Track 'D4' 'Fan 2 Stup'>]"
4012903,Stupeflip,Stup Religion,"[<Track 'A1' 'Intro'>, <Track 'A2' 'Krou Kontre Attakk'>, <Track 'A3' 'La Religion Du Stup'>, <Track 'A4' 'Les Clés Du Mystère Au Chocolat'>, <Track 'A5' 'Mon Style En Crrr'>, <Track 'B1' 'Le Miracle'>, <Track 'B2' 'Stup Danse'>, <Track 'B3' 'Une Bonne Correction'>, <Track 'B4' 'Les Cages En Métal'>, <Track 'B5' '35 Animaux Morts'>, <Track 'C1' ""Pop Hip's Revenge"">, <Track 'C2' 'Région Nord (Soulèvement De La)'>, <Track 'C3' ""L'Enfant Fou"">, <Track 'C4' 'Stup Monastère'>, <Track 'C5' 'Salo Therapy'>, <Track 'C6' 'Ce Que Tu Dois Savoir...'>, <Track 'D1' 'Le Cartable'>, <Track 'D2' 'Argent'>, <Track 'D3' 'Une Victoire Bien Méritée'>, <Track 'D4' ""West Region's Inquisitors"">]"
3672188,Stupeflip,Stupeflip,"[<Track 'A1' 'Le Crou Ne Mourra Jamais (Intro)'>, <Track 'A2' 'Stupeflip'>, <Track 'A3' 'Présentation Du Crou'>, <Track 'A4' ""Je Fume Pu D'Shit"">, <Track 'A5' ""J'Refume Du Shit"">, <Track 'A6' 'Explication N° 1'>, <Track 'B1' ""L'Épouvantable Épouvantail"">, <Track 'B2' 'Naissance De La Région Sud'>, <Track 'B3' 'Les Monstres'>, <Track 'B4' 'Crou Nostalgie'>, <Track 'B5' 'Avertissement'>, <Track 'B6' 'Carry On'>, <Track 'B7' ""Comme Les Zot'"">, <Track 'C1' 'Média Terror'>, <Track 'C2' 'L.E.C.R.O.U.'>, <Track 'C3' 'Création De La Deuxième Ère Du Stup'>, <Track 'C4' 'À Bas La Hiérarchie'>, <Track 'C5' 'La Bavure De Pop Hip'>, <Track 'D1' 'The Cadillac Theory'>, <Track 'D2' 'Passe Mon Truc'>, <Track 'D3' 'Stupeflip (Home Version)'>, <Track 'D4' 'Annexion De La Région Sud (Outro)'>]"
3131749,Stupeflip,The Hypnoflip Invasion,"[<Track 'A1' 'Invasion'>, <Track 'A2' 'Stupeflip Vite !'>, <Track 'A3' 'La Menuiserie'>, <Track 'A4' 'Gaëlle'>, <Track 'A5' 'Check Da Crou'>, <Track 'B1' 'Le Spleen Des Petits'>, <Track 'B2' 'Dangereux !!'>, <Track 'B3' ""Hater's Killah"">, <Track 'B4' 'Strange Pain'>, <Track 'B5' ""Gem Lé Moch'"">, <Track 'B6' 'Sinode Pibouin'>, <Track 'C1' '72.8 Mhz'>, <Track 'C2' 'Ce Petit Blouson En Daim'>, <Track 'C3' 'Dark Warriors'>, <Track 'C4' 'Lettre A Mylène'>, <Track 'C5' 'Ancienne Prophétie'>, <Track 'C6' 'Apocalypse 894'>, <Track 'C7' 'La Mort À Pop-Hip'>, <Track 'D1' 'Le Coeur Qui Cogne'>, <Track 'D2' 'Keep The Faith'>, <Track 'D3' 'Région Est'>, <Track 'D4' 'Cold World'>]"
2746914,Various,"Summer Disco Vol. 4 ""Walking On Music""","[<Track '' 'Side A'>, <Track 'A1' 'Walking On Music'>, <Track 'A2' 'Fashion Pack'>, <Track 'A3' 'Red Hot'>, <Track 'A4' 'Genghis Khan'>, <Track '' 'Side B'>, <Track 'B1' 'Saint Tropez'>, <Track 'B2' 'Amore No'>, <Track 'B3' 'Gimme Back My Love Affair'>, <Track 'B4' ""Givin' Up, Givin' In"">]"
69643,Koenig Cylinders,NinetyNine.Nine - The Remixes,"[<Track 'A' 'NinetyNine.Nine (Radar Remix)'>, <Track 'B' 'NinetyNine.Nine (The Horrorist 2002 Remix)'>, <Track 'C' 'NinetyNine.Nine (Lenny Dee & Andy Throup Retro Tek Remix)'>, <Track 'D' 'NinetyNine.Nine (Selway Remix)'>]"
7576843,The Jimi Hendrix Experience,Axis: Bold As Love,"[<Track 'A1' 'Exp'>, <Track 'A2' 'Up From The Skies'>, <Track 'A3' 'Spanish Castle Magic'>, <Track 'A4' 'Wait Until Tomorrow'>, <Track 'A5' ""Ain't No Telling"">, <Track 'A6' 'Little Wing'>, <Track 'A7' 'If 6 Was 9'>, <Track 'B1' ""You Got Me Floatin'"">, <Track 'B2' 'Castles Made Of Sand'>, <Track 'B3' ""She's So Fine"">, <Track 'B4' 'One Rainy Wish'>, <Track 'B5' 'Little Miss Lover'>, <Track 'B6' 'Bold As Love'>]"
1084128,Mr. Oizo,Flat Beat,"[<Track 'A' 'Flat Beat'>, <Track 'B1' 'Monday Massacre'>, <Track 'B2' 'Sick Dog Try To Speak'>]"
8926894,Laurent Garnier,Crispy Bacon (Jeff Mills Remix),"[<Track 'A' 'Crispy Bacon (Original Mix)'>, <Track 'B' 'Crispy Bacon (Jeff Mills Solid Sleep Mix)'>]"
7268213,Laurent Garnier,The Man With The Red Face,"[<Track 'A1' 'The Man With The Red Face'>, <Track 'B1' 'The Man With The Red Face (Svek Remix)'>, <Track 'B2' ""The Man With The Red Face (Funk D'Void Mix)"">]"
4180576,St Germain,Boulevard (The Complete Series),"[<Track 'A1' 'Deep In It'>, <Track 'A2' 'Thank U Mum (4 Everything You Did)'>, <Track 'B1' 'Street Scene (4 Shazz) (Jazz-Hop Remix)'>, <Track 'B2' 'Easy To Remember'>, <Track 'C1' 'Sentimental Mood'>, <Track 'C2' 'What’s New?'>, <Track 'D1' 'Dub Experience II'>, <Track 'D2' 'Forget It'>]"
14822524,New Order,Blue Monday,"[<Track 'A' 'Blue Monday'>, <Track 'B' 'The Beach'>]"
2676417,Joy Division,Unknown Pleasures,"[<Track 'A1' 'Disorder'>, <Track 'A2' 'Day Of The Lords'>, <Track 'A3' 'Candidate'>, <Track 'A4' 'Insight'>, <Track 'A5' 'New Dawn Fades'>, <Track 'B1' ""She's Lost Control"">, <Track 'B2' 'Shadowplay'>, <Track 'B3' 'Wilderness'>, <Track 'B4' 'Interzone'>, <Track 'B5' 'I Remember Nothing'>]"
2447855,Paradise Express,You Set Me On Fire,"[<Track 'A' 'You Set Me On Fire'>, <Track 'B' 'We Are One'>]"
87694,Sylvester,Step II,"[<Track 'A1' 'You Make Me Feel (Mighty Real)'>, <Track 'A2' 'Dance (Disco Heat)'>, <Track 'A3' 'You Make Me Feel - Epilogue (Mighty Real)'>, <Track 'B1' 'Grateful'>, <Track 'B2' 'I Took My Strength From You'>, <Track 'B3' 'Was It Something That I Said'>, <Track 'B4' 'Just You And Me Forever'>]"
15734481,Various,Five Years Fckng Serious,"[<Track 'A1' 'State Of Mind'>, <Track 'A2' 'Schattenmönch'>, <Track 'B1' 'Limitless'>, <Track 'B2' 'Always Mine'>]"
10096379,Boris Brejcha,Acid Attack,"[<Track 'A1' 'Acid Attack'>, <Track 'B1' 'Roadtrip'>]"
126078,Southsoniks,Affirmative Action,"[<Track 'A' 'Affirmative Action'>, <Track 'B1' 'And Look Around'>, <Track 'B2' 'Mesa Bene'>]"
2757407,Mikael Jonasson,Random Diversity,"[<Track 'A' 'Random Diversity'>, <Track 'B' 'Tussilago'>]"
11805841,Viers,Let My Mind Breathe EP,"[<Track 'A1' 'Let My Mind Breathe'>, <Track 'A2' 'Genesis'>, <Track 'B1' 'Oyasumi'>, <Track 'B2' 'Data Entry 4590'>]"
17568280,Wata Igarashi,New Dawn,"[<Track 'A1' 'Balance'>, <Track 'A2' 'Cylinder'>, <Track 'B1' 'New Dawn'>, <Track 'B2' 'Ray'>]"
130880,"Tolga ""Flim Flam"" Balkan",Shall We Do It Again  (Yeah! Yeah!),"[<Track '' 'Shall We Do It Again (Yeah! Yeah!)'>, <Track 'B' 'Beat It (Again And Again) (Kut Master Shokk)'>]"
5033042,Unknown Artist,Florence & Tito,"[<Track 'A1' 'Florence'>, <Track 'A2' 'Tito'>]"
12368534,Unknown Artist,Pete Dusty,"[<Track 'A1' 'Pete'>, <Track 'A2' 'Dusty'>]"
19767115,Unknown Artist,Bette / Music,"[<Track 'A' 'Bette'>, <Track 'B' 'Music'>]"
10416631,Various,Reformers,"[<Track 'A1' 'Chrome (Popof Remix)'>, <Track 'A2' 'Shadow Tactics'>, <Track 'B1' ' Midi'>, <Track 'B2' 'Slush Fund'>]"
13071987,Various,Reformers Vol. 2,"[<Track 'A1' 'Bowo'>, <Track 'A2' 'Quest Chain'>, <Track 'B1' 'Mantis (Metodi Hristov Remix)'>, <Track 'B2' 'Seth  '>]"
9250776,The Chemical Brothers,Dig Your Own Hole,"[<Track 'A1' ""Block Rockin' Beats"">, <Track 'A2' 'Dig Your Own Hole'>, <Track 'B1' 'Elektrobank'>, <Track 'B2' 'Piku'>, <Track 'B3' 'Setting Sun'>, <Track 'C1' ""It Doesn't Matter"">, <Track 'C2' ""Don't Stop The Rock"">, <Track 'C3' 'Get Up On It Like This'>, <Track 'D1' 'Lost In The K-Hole'>, <Track 'D2' 'Where Do I Begin'>, <Track 'D3' 'The Private Psychedelic Reel'>]"
1786435,Marek Hemmann,Gemini EP,"[<Track 'A' 'Inessa'>, <Track 'B' 'Gemini'>]"
12469776,SHDW & Obscure Shape,Die Augen Des Teufels,"[<Track 'A1' 'Die Augen Des Teufels'>, <Track 'A2' 'Wächter Der Nacht'>, <Track 'B1' 'Die Prophezeiung'>, <Track 'B2' 'Verlorene Seelen'>]"
2007092,Modeselektor,Art & Cash,"[<Track 'A' 'Art'>, <Track 'B' 'Cash'>, <Track 'DVD-1' 'Art & Cash'>]"
16483569,Gregory Isaacs,The Best Of Gregory Isaacs,"[<Track 'A1' 'Special Guest'>, <Track 'A2' 'Willow Tree'>, <Track 'A3' 'Breaking Up'>, <Track 'A4' 'Double Attack'>, <Track 'A5' 'My Number One'>, <Track 'B1' 'No Speech'>, <Track 'B2' 'Tear Drops'>, <Track 'B3' 'Cool You'>, <Track 'B4' 'Freedom'>, <Track 'B5' 'Look Before You Leap'>]"
15339137,Atoem,Enter The World's Symmetry,"[<Track 'A1' 'All Around'>, <Track 'A2' 'The 9th'>, <Track 'A3' 'Theoretical Symmetry'>, <Track 'B1' 'Particles'>, <Track 'B2' 'Riverside'>]"
13440324,Altın Gün,Gece,"[<Track 'A1' 'Yolcu'>, <Track 'A2' 'Vay Dünya'>, <Track 'A3' 'Leyla'>, <Track 'A4' 'Anlatmam Derdimi'>, <Track 'A5' 'Şoför Bey'>, <Track 'B1' 'Derdimi Dökersem'>, <Track 'B2' 'Kolbastı'>, <Track 'B3' 'Ervah-ı Ezelde'>, <Track 'B4' 'Gesi Bağları'>, <Track 'B5' 'Süpürgesi Yoncadan'>]"
7855910,Portishead,Portishead,"[<Track 'A1' 'Cowboys'>, <Track 'A2' 'All Mine'>, <Track 'A3' 'Undenied'>, <Track 'A4' 'Half Day Closing'>, <Track 'A5' 'Over'>, <Track 'B1' 'Humming'>, <Track 'B2' 'Mourning Air'>, <Track 'B3' 'Seven Months'>, <Track 'B4' 'Only You'>, <Track 'B5' 'Elysium'>, <Track 'B6' 'Western Eyes'>]"
1526433,Portishead,Dummy,"[<Track 'A1' 'Mysterons'>, <Track 'A2' 'Sour Times'>, <Track 'A3' 'Strangers'>, <Track 'A4' 'It Could Be Sweet'>, <Track 'A5' 'Wandering Star'>, <Track 'B1' 'Numb'>, <Track 'B2' 'Roads'>, <Track 'B3' 'Pedestal'>, <Track 'B4' 'Biscuit'>, <Track 'B5' 'Glory Box'>]"
10590047,Various,Super Secret Squirrel Trax Vol.3,"[<Track 'A1' ""Givin' My Love"">, <Track 'A2' 'Funkosphere'>, <Track 'B1' 'State Of Affairs'>, <Track 'B2' 'Saturday'>]"
